INTERVAL_DATETIME,REGIONID,OPERATIONAL_DEMAND,LASTCHANGED,OPERATIONAL_DEMAND_ADJUSTMENT,WDR_ESTIMATE,SOURCE_FILE
11/02/2025 10:30,NSW1,6947,11/02/2025 10:30,0,0,Operational Demand 202502.CSV
11/02/2025 10:30,QLD1,6179,11/02/2025 10:30,0,0,Operational Demand 202502.CSV
11/02/2025 10:30,SA1,1319,11/02/2025 10:30,0,0,Operational Demand 202502.CSV
11/02/2025 10:30,TAS1,1062,11/02/2025 10:30,0,0,Operational Demand 202502.CSV
11/02/2025 10:30,VIC1,3867,11/02/2025 10:30,0,0,Operational Demand 202502.CSV
11/02/2025 11:00,NSW1,6940,11/02/2025 11:00,0,0,Operational Demand 202502.CSV
11/02/2025 11:00,QLD1,6169,11/02/2025 11:00,0,0,Operational Demand 202502.CSV
11/02/2025 11:00,SA1,1336,11/02/2025 11:00,0,0,Operational Demand 202502.CSV
11/02/2025 11:00,TAS1,1045,11/02/2025 11:00,0,0,Operational Demand 202502.CSV
11/02/2025 11:00,VIC1,3802,11/02/2025 11:00,0,0,Operational Demand 202502.CSV
11/02/2025 11:30,NSW1,6797,11/02/2025 11:30,0,0,Operational Demand 202502.CSV
11/02/2025 11:30,QLD1,6172,11/02/2025 11:30,0,0,Operational Demand 202502.CSV
11/02/2025 11:30,SA1,1294,11/02/2025 11:30,0,0,Operational Demand 202502.CSV
11/02/2025 11:30,TAS1,1026,11/02/2025 11:30,0,0,Operational Demand 202502.CSV
11/02/2025 11:30,VIC1,3883,11/02/2025 11:30,0,0,Operational Demand 202502.CSV
11/02/2025 12:00,NSW1,6863,11/02/2025 12:00,0,0,Operational Demand 202502.CSV
11/02/2025 12:00,QLD1,6202,11/02/2025 12:00,0,0,Operational Demand 202502.CSV
11/02/2025 12:00,SA1,1298,11/02/2025 12:00,0,0,Operational Demand 202502.CSV
11/02/2025 12:00,TAS1,1038,11/02/2025 12:00,0,0,Operational Demand 202502.CSV
11/02/2025 12:00,VIC1,3926,11/02/2025 12:00,0,0,Operational Demand 202502.CSV
11/02/2025 12:30,NSW1,7092,11/02/2025 12:30,0,0,Operational Demand 202502.CSV
11/02/2025 12:30,QLD1,6093,11/02/2025 12:30,0,0,Operational Demand 202502.CSV
11/02/2025 12:30,SA1,1328,11/02/2025 12:30,0,0,Operational Demand 202502.CSV
11/02/2025 12:30,TAS1,1031,11/02/2025 12:30,0,0,Operational Demand 202502.CSV
11/02/2025 12:30,VIC1,3977,11/02/2025 12:30,0,0,Operational Demand 202502.CSV
11/02/2025 13:00,NSW1,7256,11/02/2025 13:00,0,0,Operational Demand 202502.CSV
11/02/2025 13:00,QLD1,6233,11/02/2025 13:00,0,0,Operational Demand 202502.CSV
11/02/2025 13:00,SA1,1358,11/02/2025 13:00,0,0,Operational Demand 202502.CSV
11/02/2025 13:00,TAS1,1045,11/02/2025 13:00,0,0,Operational Demand 202502.CSV
11/02/2025 13:00,VIC1,4141,11/02/2025 13:00,0,0,Operational Demand 202502.CSV
11/02/2025 13:30,NSW1,7512,11/02/2025 13:30,0,0,Operational Demand 202502.CSV
11/02/2025 13:30,QLD1,6434,11/02/2025 13:30,0,0,Operational Demand 202502.CSV
11/02/2025 13:30,SA1,1389,11/02/2025 13:30,0,0,Operational Demand 202502.CSV
11/02/2025 13:30,TAS1,1054,11/02/2025 13:30,0,0,Operational Demand 202502.CSV
11/02/2025 13:30,VIC1,4368,11/02/2025 13:30,0,0,Operational Demand 202502.CSV
11/02/2025 14:00,NSW1,7630,11/02/2025 14:00,0,0,Operational Demand 202502.CSV
11/02/2025 14:00,QLD1,6554,11/02/2025 14:00,0,0,Operational Demand 202502.CSV
11/02/2025 14:00,SA1,1454,11/02/2025 14:00,0,0,Operational Demand 202502.CSV
11/02/2025 14:00,TAS1,1053,11/02/2025 14:00,0,0,Operational Demand 202502.CSV
11/02/2025 14:00,VIC1,4632,11/02/2025 14:00,0,0,Operational Demand 202502.CSV
11/02/2025 14:30,NSW1,7364,11/02/2025 14:30,0,0,Operational Demand 202502.CSV
11/02/2025 14:30,QLD1,6812,11/02/2025 14:30,0,0,Operational Demand 202502.CSV
11/02/2025 14:30,SA1,1530,11/02/2025 14:30,0,0,Operational Demand 202502.CSV
11/02/2025 14:30,TAS1,1050,11/02/2025 14:30,0,0,Operational Demand 202502.CSV
11/02/2025 14:30,VIC1,4920,11/02/2025 14:30,0,0,Operational Demand 202502.CSV
11/02/2025 15:00,NSW1,7310,11/02/2025 15:00,0,0,Operational Demand 202502.CSV
11/02/2025 15:00,QLD1,7067,11/02/2025 15:00,0,0,Operational Demand 202502.CSV
11/02/2025 15:00,SA1,1607,11/02/2025 15:00,0,0,Operational Demand 202502.CSV
11/02/2025 15:00,TAS1,1066,11/02/2025 15:00,0,0,Operational Demand 202502.CSV
11/02/2025 15:00,VIC1,5380,11/02/2025 15:00,0,0,Operational Demand 202502.CSV
11/02/2025 15:30,NSW1,7540,11/02/2025 15:30,0,0,Operational Demand 202502.CSV
11/02/2025 15:30,QLD1,7457,11/02/2025 15:30,0,0,Operational Demand 202502.CSV
11/02/2025 15:30,SA1,1767,11/02/2025 15:30,0,0,Operational Demand 202502.CSV
11/02/2025 15:30,TAS1,1071,11/02/2025 15:30,0,0,Operational Demand 202502.CSV
11/02/2025 15:30,VIC1,5727,11/02/2025 15:30,0,0,Operational Demand 202502.CSV
11/02/2025 16:00,NSW1,7988,11/02/2025 16:00,0,0,Operational Demand 202502.CSV
11/02/2025 16:00,QLD1,8000,11/02/2025 16:00,0,0,Operational Demand 202502.CSV
11/02/2025 16:00,SA1,1922,11/02/2025 16:00,0,0,Operational Demand 202502.CSV
11/02/2025 16:00,TAS1,1087,11/02/2025 16:00,0,0,Operational Demand 202502.CSV
11/02/2025 16:00,VIC1,6075,11/02/2025 16:00,0,0,Operational Demand 202502.CSV
11/02/2025 16:30,NSW1,8362,11/02/2025 16:30,0,0,Operational Demand 202502.CSV
11/02/2025 16:30,QLD1,8379,11/02/2025 16:30,0,0,Operational Demand 202502.CSV
11/02/2025 16:30,SA1,2111,11/02/2025 16:30,0,0,Operational Demand 202502.CSV
11/02/2025 16:30,TAS1,1109,11/02/2025 16:30,0,0,Operational Demand 202502.CSV
11/02/2025 16:30,VIC1,6494,11/02/2025 16:30,0,0,Operational Demand 202502.CSV
11/02/2025 17:00,NSW1,8927,11/02/2025 17:00,0,0,Operational Demand 202502.CSV
11/02/2025 17:00,QLD1,8776,11/02/2025 17:00,0,0,Operational Demand 202502.CSV
11/02/2025 17:00,SA1,2294,11/02/2025 17:00,0,0,Operational Demand 202502.CSV
11/02/2025 17:00,TAS1,1149,11/02/2025 17:00,0,0,Operational Demand 202502.CSV
11/02/2025 17:00,VIC1,6970,11/02/2025 17:00,0,0,Operational Demand 202502.CSV
11/02/2025 17:30,NSW1,9099,11/02/2025 17:30,0,0,Operational Demand 202502.CSV
11/02/2025 17:30,QLD1,9061,11/02/2025 17:30,0,0,Operational Demand 202502.CSV
11/02/2025 17:30,SA1,2470,11/02/2025 17:30,0,0,Operational Demand 202502.CSV
11/02/2025 17:30,TAS1,1171,11/02/2025 17:30,0,0,Operational Demand 202502.CSV
11/02/2025 17:30,VIC1,7329,11/02/2025 17:30,0,0,Operational Demand 202502.CSV
11/02/2025 18:00,NSW1,9051,11/02/2025 18:00,0,0,Operational Demand 202502.CSV
11/02/2025 18:00,QLD1,9296,11/02/2025 18:00,0,0,Operational Demand 202502.CSV
11/02/2025 18:00,SA1,2625,11/02/2025 18:00,0,0,Operational Demand 202502.CSV
11/02/2025 18:00,TAS1,1177,11/02/2025 18:00,0,0,Operational Demand 202502.CSV
11/02/2025 18:00,VIC1,7771,11/02/2025 18:00,0,0,Operational Demand 202502.CSV
11/02/2025 18:30,NSW1,8812,11/02/2025 18:30,0,0,Operational Demand 202502.CSV
11/02/2025 18:30,QLD1,9260,11/02/2025 18:30,0,0,Operational Demand 202502.CSV
11/02/2025 18:30,SA1,2800,11/02/2025 18:30,0,0,Operational Demand 202502.CSV
11/02/2025 18:30,TAS1,1176,11/02/2025 18:30,0,0,Operational Demand 202502.CSV
11/02/2025 18:30,VIC1,8023,11/02/2025 18:30,0,0,Operational Demand 202502.CSV
11/02/2025 19:00,NSW1,8790,11/02/2025 19:00,0,0,Operational Demand 202502.CSV
11/02/2025 19:00,QLD1,9268,11/02/2025 19:00,0,0,Operational Demand 202502.CSV
11/02/2025 19:00,SA1,2929,11/02/2025 19:00,0,0,Operational Demand 202502.CSV
11/02/2025 19:00,TAS1,1169,11/02/2025 19:00,0,0,Operational Demand 202502.CSV
11/02/2025 19:00,VIC1,8006,11/02/2025 19:00,0,0,Operational Demand 202502.CSV
11/02/2025 19:30,NSW1,8802,11/02/2025 19:30,0,0,Operational Demand 202502.CSV
11/02/2025 19:30,QLD1,9170,11/02/2025 19:30,0,0,Operational Demand 202502.CSV
11/02/2025 19:30,SA1,2868,11/02/2025 19:30,0,0,Operational Demand 202502.CSV
11/02/2025 19:30,TAS1,1174,11/02/2025 19:30,0,0,Operational Demand 202502.CSV
11/02/2025 19:30,VIC1,7761,11/02/2025 19:30,0,0,Operational Demand 202502.CSV
11/02/2025 20:00,NSW1,8809,11/02/2025 20:00,0,0,Operational Demand 202502.CSV
11/02/2025 20:00,QLD1,8956,11/02/2025 20:00,0,0,Operational Demand 202502.CSV
11/02/2025 20:00,SA1,2833,11/02/2025 20:00,0,0,Operational Demand 202502.CSV
11/02/2025 20:00,TAS1,1164,11/02/2025 20:00,0,0,Operational Demand 202502.CSV
11/02/2025 20:00,VIC1,7384,11/02/2025 20:00,0,0,Operational Demand 202502.CSV
11/02/2025 20:30,NSW1,8593,11/02/2025 20:30,0,0,Operational Demand 202502.CSV
11/02/2025 20:30,QLD1,8658,11/02/2025 20:30,0,0,Operational Demand 202502.CSV
11/02/2025 20:30,SA1,2763,11/02/2025 20:30,0,0,Operational Demand 202502.CSV
11/02/2025 20:30,TAS1,1147,11/02/2025 20:30,0,0,Operational Demand 202502.CSV
11/02/2025 20:30,VIC1,7099,11/02/2025 20:30,0,0,Operational Demand 202502.CSV
11/02/2025 21:00,NSW1,8385,11/02/2025 21:00,0,0,Operational Demand 202502.CSV
11/02/2025 21:00,QLD1,8378,11/02/2025 21:00,0,0,Operational Demand 202502.CSV
11/02/2025 21:00,SA1,2675,11/02/2025 21:00,0,0,Operational Demand 202502.CSV
11/02/2025 21:00,TAS1,1120,11/02/2025 21:00,0,0,Operational Demand 202502.CSV
11/02/2025 21:00,VIC1,6668,11/02/2025 21:00,0,0,Operational Demand 202502.CSV
11/02/2025 21:30,NSW1,8208,11/02/2025 21:30,0,0,Operational Demand 202502.CSV
11/02/2025 21:30,QLD1,8232,11/02/2025 21:30,0,0,Operational Demand 202502.CSV
11/02/2025 21:30,SA1,2535,11/02/2025 21:30,0,0,Operational Demand 202502.CSV
11/02/2025 21:30,TAS1,1086,11/02/2025 21:30,0,0,Operational Demand 202502.CSV
11/02/2025 21:30,VIC1,6269,11/02/2025 21:30,0,0,Operational Demand 202502.CSV
11/02/2025 22:00,NSW1,8017,11/02/2025 22:00,0,0,Operational Demand 202502.CSV
11/02/2025 22:00,QLD1,8018,11/02/2025 22:00,0,0,Operational Demand 202502.CSV
11/02/2025 22:00,SA1,2393,11/02/2025 22:00,0,0,Operational Demand 202502.CSV
11/02/2025 22:00,TAS1,1059,11/02/2025 22:00,0,0,Operational Demand 202502.CSV
11/02/2025 22:00,VIC1,5902,11/02/2025 22:00,0,0,Operational Demand 202502.CSV
11/02/2025 22:30,NSW1,7826,11/02/2025 22:30,0,0,Operational Demand 202502.CSV
11/02/2025 22:30,QLD1,7619,11/02/2025 22:30,0,0,Operational Demand 202502.CSV
11/02/2025 22:30,SA1,2258,11/02/2025 22:30,0,0,Operational Demand 202502.CSV
11/02/2025 22:30,TAS1,1036,11/02/2025 22:30,0,0,Operational Demand 202502.CSV
11/02/2025 22:30,VIC1,5645,11/02/2025 22:30,0,0,Operational Demand 202502.CSV
11/02/2025 23:00,NSW1,7568,11/02/2025 23:00,0,0,Operational Demand 202502.CSV
11/02/2025 23:00,QLD1,7267,11/02/2025 23:00,0,0,Operational Demand 202502.CSV
11/02/2025 23:00,SA1,2137,11/02/2025 23:00,0,0,Operational Demand 202502.CSV
11/02/2025 23:00,TAS1,1022,11/02/2025 23:00,0,0,Operational Demand 202502.CSV
11/02/2025 23:00,VIC1,5482,11/02/2025 23:00,0,0,Operational Demand 202502.CSV
11/02/2025 23:30,NSW1,7381,11/02/2025 23:30,0,0,Operational Demand 202502.CSV
11/02/2025 23:30,QLD1,7028,11/02/2025 23:30,0,0,Operational Demand 202502.CSV
11/02/2025 23:30,SA1,2051,11/02/2025 23:30,0,0,Operational Demand 202502.CSV
11/02/2025 23:30,TAS1,1004,11/02/2025 23:30,0,0,Operational Demand 202502.CSV
11/02/2025 23:30,VIC1,5498,11/02/2025 23:30,0,0,Operational Demand 202502.CSV
12/02/2025 0:00,NSW1,7154,12/02/2025 0:00,0,0,Operational Demand 202502.CSV
12/02/2025 0:00,QLD1,6889,12/02/2025 0:00,0,0,Operational Demand 202502.CSV
12/02/2025 0:00,SA1,2055,12/02/2025 0:00,0,0,Operational Demand 202502.CSV
12/02/2025 0:00,TAS1,987,12/02/2025 0:00,0,0,Operational Demand 202502.CSV
12/02/2025 0:00,VIC1,5427,12/02/2025 0:00,0,0,Operational Demand 202502.CSV
12/02/2025 0:30,NSW1,6931,12/02/2025 0:30,0,0,Operational Demand 202502.CSV
12/02/2025 0:30,QLD1,6707,12/02/2025 0:30,0,0,Operational Demand 202502.CSV
12/02/2025 0:30,SA1,2017,12/02/2025 0:30,0,0,Operational Demand 202502.CSV
12/02/2025 0:30,TAS1,976,12/02/2025 0:30,0,0,Operational Demand 202502.CSV
12/02/2025 0:30,VIC1,5226,12/02/2025 0:30,0,0,Operational Demand 202502.CSV
12/02/2025 1:00,NSW1,6721,12/02/2025 1:00,0,0,Operational Demand 202502.CSV
12/02/2025 1:00,QLD1,6539,12/02/2025 1:00,0,0,Operational Demand 202502.CSV
12/02/2025 1:00,SA1,1998,12/02/2025 1:00,0,0,Operational Demand 202502.CSV
12/02/2025 1:00,TAS1,978,12/02/2025 1:00,0,0,Operational Demand 202502.CSV
12/02/2025 1:00,VIC1,5051,12/02/2025 1:00,0,0,Operational Demand 202502.CSV
12/02/2025 1:30,NSW1,6541,12/02/2025 1:30,0,0,Operational Demand 202502.CSV
12/02/2025 1:30,QLD1,6469,12/02/2025 1:30,0,0,Operational Demand 202502.CSV
12/02/2025 1:30,SA1,1938,12/02/2025 1:30,0,0,Operational Demand 202502.CSV
12/02/2025 1:30,TAS1,979,12/02/2025 1:30,0,0,Operational Demand 202502.CSV
12/02/2025 1:30,VIC1,4982,12/02/2025 1:30,0,0,Operational Demand 202502.CSV
12/02/2025 2:00,NSW1,6386,12/02/2025 2:00,0,0,Operational Demand 202502.CSV
12/02/2025 2:00,QLD1,6428,12/02/2025 2:00,0,0,Operational Demand 202502.CSV
12/02/2025 2:00,SA1,1895,12/02/2025 2:00,0,0,Operational Demand 202502.CSV
12/02/2025 2:00,TAS1,982,12/02/2025 2:00,0,0,Operational Demand 202502.CSV
12/02/2025 2:00,VIC1,4832,12/02/2025 2:00,0,0,Operational Demand 202502.CSV
12/02/2025 2:30,NSW1,6315,12/02/2025 2:30,0,0,Operational Demand 202502.CSV
12/02/2025 2:30,QLD1,6317,12/02/2025 2:30,0,0,Operational Demand 202502.CSV
12/02/2025 2:30,SA1,1839,12/02/2025 2:30,0,0,Operational Demand 202502.CSV
12/02/2025 2:30,TAS1,983,12/02/2025 2:30,0,0,Operational Demand 202502.CSV
12/02/2025 2:30,VIC1,4775,12/02/2025 2:30,0,0,Operational Demand 202502.CSV
12/02/2025 3:00,NSW1,6255,12/02/2025 3:00,0,0,Operational Demand 202502.CSV
12/02/2025 3:00,QLD1,6236,12/02/2025 3:00,0,0,Operational Demand 202502.CSV
12/02/2025 3:00,SA1,1796,12/02/2025 3:00,0,0,Operational Demand 202502.CSV
12/02/2025 3:00,TAS1,978,12/02/2025 3:00,0,0,Operational Demand 202502.CSV
12/02/2025 3:00,VIC1,4739,12/02/2025 3:00,0,0,Operational Demand 202502.CSV
12/02/2025 3:30,NSW1,6314,12/02/2025 3:30,0,0,Operational Demand 202502.CSV
12/02/2025 3:30,QLD1,6218,12/02/2025 3:30,0,0,Operational Demand 202502.CSV
12/02/2025 3:30,SA1,1773,12/02/2025 3:30,0,0,Operational Demand 202502.CSV
12/02/2025 3:30,TAS1,971,12/02/2025 3:30,0,0,Operational Demand 202502.CSV
12/02/2025 3:30,VIC1,4710,12/02/2025 3:30,0,0,Operational Demand 202502.CSV
12/02/2025 4:00,NSW1,6336,12/02/2025 4:00,0,0,Operational Demand 202502.CSV
12/02/2025 4:00,QLD1,6183,12/02/2025 4:00,0,0,Operational Demand 202502.CSV
12/02/2025 4:00,SA1,1758,12/02/2025 4:00,0,0,Operational Demand 202502.CSV
12/02/2025 4:00,TAS1,981,12/02/2025 4:00,0,0,Operational Demand 202502.CSV
12/02/2025 4:00,VIC1,4707,12/02/2025 4:00,0,0,Operational Demand 202502.CSV
12/02/2025 4:30,NSW1,6503,12/02/2025 4:30,0,0,Operational Demand 202502.CSV
12/02/2025 4:30,QLD1,6247,12/02/2025 4:30,0,0,Operational Demand 202502.CSV
12/02/2025 4:30,SA1,1738,12/02/2025 4:30,0,0,Operational Demand 202502.CSV
12/02/2025 4:30,TAS1,995,12/02/2025 4:30,0,0,Operational Demand 202502.CSV
12/02/2025 4:30,VIC1,4809,12/02/2025 4:30,0,0,Operational Demand 202502.CSV
12/02/2025 5:00,NSW1,6645,12/02/2025 5:00,0,0,Operational Demand 202502.CSV
12/02/2025 5:00,QLD1,6332,12/02/2025 5:00,0,0,Operational Demand 202502.CSV
12/02/2025 5:00,SA1,1760,12/02/2025 5:00,0,0,Operational Demand 202502.CSV
12/02/2025 5:00,TAS1,987,12/02/2025 5:00,0,0,Operational Demand 202502.CSV
12/02/2025 5:00,VIC1,4938,12/02/2025 5:00,0,0,Operational Demand 202502.CSV
12/02/2025 5:30,NSW1,7026,12/02/2025 5:30,0,0,Operational Demand 202502.CSV
12/02/2025 5:30,QLD1,6512,12/02/2025 5:30,0,0,Operational Demand 202502.CSV
12/02/2025 5:30,SA1,1777,12/02/2025 5:30,0,0,Operational Demand 202502.CSV
12/02/2025 5:30,TAS1,1033,12/02/2025 5:30,0,0,Operational Demand 202502.CSV
12/02/2025 5:30,VIC1,5272,12/02/2025 5:30,0,0,Operational Demand 202502.CSV
12/02/2025 6:00,NSW1,7328,12/02/2025 6:00,0,0,Operational Demand 202502.CSV
12/02/2025 6:00,QLD1,6657,12/02/2025 6:00,0,0,Operational Demand 202502.CSV
12/02/2025 6:00,SA1,1851,12/02/2025 6:00,0,0,Operational Demand 202502.CSV
12/02/2025 6:00,TAS1,1087,12/02/2025 6:00,0,0,Operational Demand 202502.CSV
12/02/2025 6:00,VIC1,5537,12/02/2025 6:00,0,0,Operational Demand 202502.CSV
12/02/2025 6:30,NSW1,7746,12/02/2025 6:30,0,0,Operational Demand 202502.CSV
12/02/2025 6:30,QLD1,6795,12/02/2025 6:30,0,0,Operational Demand 202502.CSV
12/02/2025 6:30,SA1,1929,12/02/2025 6:30,0,0,Operational Demand 202502.CSV
12/02/2025 6:30,TAS1,1128,12/02/2025 6:30,0,0,Operational Demand 202502.CSV
12/02/2025 6:30,VIC1,5676,12/02/2025 6:30,0,0,Operational Demand 202502.CSV
12/02/2025 7:00,NSW1,7822,12/02/2025 7:00,0,0,Operational Demand 202502.CSV
12/02/2025 7:00,QLD1,6879,12/02/2025 7:00,0,0,Operational Demand 202502.CSV
12/02/2025 7:00,SA1,2002,12/02/2025 7:00,0,0,Operational Demand 202502.CSV
12/02/2025 7:00,TAS1,1144,12/02/2025 7:00,0,0,Operational Demand 202502.CSV
12/02/2025 7:00,VIC1,5699,12/02/2025 7:00,0,0,Operational Demand 202502.CSV
12/02/2025 7:30,NSW1,7638,12/02/2025 7:30,0,0,Operational Demand 202502.CSV
12/02/2025 7:30,QLD1,6854,12/02/2025 7:30,0,0,Operational Demand 202502.CSV
12/02/2025 7:30,SA1,2005,12/02/2025 7:30,0,0,Operational Demand 202502.CSV
12/02/2025 7:30,TAS1,1117,12/02/2025 7:30,0,0,Operational Demand 202502.CSV
12/02/2025 7:30,VIC1,5569,12/02/2025 7:30,0,0,Operational Demand 202502.CSV
12/02/2025 8:00,NSW1,7332,12/02/2025 8:00,0,0,Operational Demand 202502.CSV
12/02/2025 8:00,QLD1,6660,12/02/2025 8:00,0,0,Operational Demand 202502.CSV
12/02/2025 8:00,SA1,1970,12/02/2025 8:00,0,0,Operational Demand 202502.CSV
12/02/2025 8:00,TAS1,1102,12/02/2025 8:00,0,0,Operational Demand 202502.CSV
12/02/2025 8:00,VIC1,5395,12/02/2025 8:00,0,0,Operational Demand 202502.CSV
12/02/2025 8:30,NSW1,7077,12/02/2025 8:30,0,0,Operational Demand 202502.CSV
12/02/2025 8:30,QLD1,6421,12/02/2025 8:30,0,0,Operational Demand 202502.CSV
12/02/2025 8:30,SA1,1936,12/02/2025 8:30,0,0,Operational Demand 202502.CSV
12/02/2025 8:30,TAS1,1067,12/02/2025 8:30,0,0,Operational Demand 202502.CSV
12/02/2025 8:30,VIC1,5291,12/02/2025 8:30,0,0,Operational Demand 202502.CSV
12/02/2025 9:00,NSW1,6959,12/02/2025 9:00,0,0,Operational Demand 202502.CSV
12/02/2025 9:00,QLD1,6343,12/02/2025 9:00,0,0,Operational Demand 202502.CSV
12/02/2025 9:00,SA1,1901,12/02/2025 9:00,0,0,Operational Demand 202502.CSV
12/02/2025 9:00,TAS1,1036,12/02/2025 9:00,0,0,Operational Demand 202502.CSV
12/02/2025 9:00,VIC1,5111,12/02/2025 9:00,0,0,Operational Demand 202502.CSV
12/02/2025 9:30,NSW1,6728,12/02/2025 9:30,0,0,Operational Demand 202502.CSV
12/02/2025 9:30,QLD1,6317,12/02/2025 9:30,0,0,Operational Demand 202502.CSV
12/02/2025 9:30,SA1,1841,12/02/2025 9:30,0,0,Operational Demand 202502.CSV
12/02/2025 9:30,TAS1,1019,12/02/2025 9:30,0,0,Operational Demand 202502.CSV
12/02/2025 9:30,VIC1,4962,12/02/2025 9:30,0,0,Operational Demand 202502.CSV
12/02/2025 10:00,NSW1,6777,12/02/2025 10:00,0,0,Operational Demand 202502.CSV
12/02/2025 10:00,QLD1,6175,12/02/2025 10:00,0,0,Operational Demand 202502.CSV
12/02/2025 10:00,SA1,1793,12/02/2025 10:00,0,0,Operational Demand 202502.CSV
12/02/2025 10:00,TAS1,997,12/02/2025 10:00,0,0,Operational Demand 202502.CSV
12/02/2025 10:00,VIC1,4856,12/02/2025 10:00,0,0,Operational Demand 202502.CSV
12/02/2025 10:30,NSW1,6508,12/02/2025 10:30,0,0,Operational Demand 202502.CSV
12/02/2025 10:30,QLD1,6056,12/02/2025 10:30,0,0,Operational Demand 202502.CSV
12/02/2025 10:30,SA1,1778,12/02/2025 10:30,0,0,Operational Demand 202502.CSV
12/02/2025 10:30,TAS1,1018,12/02/2025 10:30,0,0,Operational Demand 202502.CSV
12/02/2025 10:30,VIC1,4873,12/02/2025 10:30,0,0,Operational Demand 202502.CSV
12/02/2025 11:00,NSW1,6403,12/02/2025 11:00,0,0,Operational Demand 202502.CSV
12/02/2025 11:00,QLD1,6054,12/02/2025 11:00,0,0,Operational Demand 202502.CSV
12/02/2025 11:00,SA1,1788,12/02/2025 11:00,0,0,Operational Demand 202502.CSV
12/02/2025 11:00,TAS1,1006,12/02/2025 11:00,0,0,Operational Demand 202502.CSV
12/02/2025 11:00,VIC1,4939,12/02/2025 11:00,0,0,Operational Demand 202502.CSV
12/02/2025 11:30,NSW1,6373,12/02/2025 11:30,0,0,Operational Demand 202502.CSV
12/02/2025 11:30,QLD1,6098,12/02/2025 11:30,0,0,Operational Demand 202502.CSV
12/02/2025 11:30,SA1,1796,12/02/2025 11:30,0,0,Operational Demand 202502.CSV
12/02/2025 11:30,TAS1,993,12/02/2025 11:30,0,0,Operational Demand 202502.CSV
12/02/2025 11:30,VIC1,5026,12/02/2025 11:30,0,0,Operational Demand 202502.CSV
12/02/2025 12:00,NSW1,6549,12/02/2025 12:00,0,0,Operational Demand 202502.CSV
12/02/2025 12:00,QLD1,6137,12/02/2025 12:00,0,0,Operational Demand 202502.CSV
12/02/2025 12:00,SA1,1801,12/02/2025 12:00,0,0,Operational Demand 202502.CSV
12/02/2025 12:00,TAS1,986,12/02/2025 12:00,0,0,Operational Demand 202502.CSV
12/02/2025 12:00,VIC1,5185,12/02/2025 12:00,0,0,Operational Demand 202502.CSV
12/02/2025 12:30,NSW1,6709,12/02/2025 12:30,0,0,Operational Demand 202502.CSV
12/02/2025 12:30,QLD1,6178,12/02/2025 12:30,0,0,Operational Demand 202502.CSV
12/02/2025 12:30,SA1,1821,12/02/2025 12:30,0,0,Operational Demand 202502.CSV
12/02/2025 12:30,TAS1,989,12/02/2025 12:30,0,0,Operational Demand 202502.CSV
12/02/2025 12:30,VIC1,5361,12/02/2025 12:30,0,0,Operational Demand 202502.CSV
12/02/2025 13:00,NSW1,6589,12/02/2025 13:00,0,0,Operational Demand 202502.CSV
12/02/2025 13:00,QLD1,6282,12/02/2025 13:00,0,0,Operational Demand 202502.CSV
12/02/2025 13:00,SA1,1826,12/02/2025 13:00,0,0,Operational Demand 202502.CSV
12/02/2025 13:00,TAS1,973,12/02/2025 13:00,0,0,Operational Demand 202502.CSV
12/02/2025 13:00,VIC1,5588,12/02/2025 13:00,0,0,Operational Demand 202502.CSV
12/02/2025 13:30,NSW1,6608,12/02/2025 13:30,0,0,Operational Demand 202502.CSV
12/02/2025 13:30,QLD1,6437,12/02/2025 13:30,0,0,Operational Demand 202502.CSV
12/02/2025 13:30,SA1,1865,12/02/2025 13:30,0,0,Operational Demand 202502.CSV
12/02/2025 13:30,TAS1,1007,12/02/2025 13:30,0,0,Operational Demand 202502.CSV
12/02/2025 13:30,VIC1,5787,12/02/2025 13:30,0,0,Operational Demand 202502.CSV
12/02/2025 14:00,NSW1,6978,12/02/2025 14:00,0,0,Operational Demand 202502.CSV
12/02/2025 14:00,QLD1,6545,12/02/2025 14:00,0,0,Operational Demand 202502.CSV
12/02/2025 14:00,SA1,1923,12/02/2025 14:00,0,0,Operational Demand 202502.CSV
12/02/2025 14:00,TAS1,1037,12/02/2025 14:00,0,0,Operational Demand 202502.CSV
12/02/2025 14:00,VIC1,5820,12/02/2025 14:00,0,0,Operational Demand 202502.CSV
12/02/2025 14:30,NSW1,7227,12/02/2025 14:30,0,0,Operational Demand 202502.CSV
12/02/2025 14:30,QLD1,6803,12/02/2025 14:30,0,0,Operational Demand 202502.CSV
12/02/2025 14:30,SA1,1991,12/02/2025 14:30,0,0,Operational Demand 202502.CSV
12/02/2025 14:30,TAS1,1040,12/02/2025 14:30,0,0,Operational Demand 202502.CSV
12/02/2025 14:30,VIC1,6026,12/02/2025 14:30,0,0,Operational Demand 202502.CSV
12/02/2025 15:00,NSW1,7620,12/02/2025 15:00,0,0,Operational Demand 202502.CSV
12/02/2025 15:00,QLD1,7052,12/02/2025 15:00,0,0,Operational Demand 202502.CSV
12/02/2025 15:00,SA1,2055,12/02/2025 15:00,0,0,Operational Demand 202502.CSV
12/02/2025 15:00,TAS1,1056,12/02/2025 15:00,0,0,Operational Demand 202502.CSV
12/02/2025 15:00,VIC1,6404,12/02/2025 15:00,0,0,Operational Demand 202502.CSV
12/02/2025 15:30,NSW1,7872,12/02/2025 15:30,0,0,Operational Demand 202502.CSV
